wordCount,sentenceCount,ratio,NN,NNP,VBZ,NNPS,NNS,IN,PRP,VB,JJ,VBP,VBG,error,output
116,6,19.333333333333332,31,2,9,0,5,3,2,1,8,0,3,21,3
100,4,25.0,15,5,3,0,9,4,2,0,10,2,2,21,2
72,6,12.0,18,3,1,0,3,3,0,2,6,1,2,12,2
45,3,15.0,9,6,3,0,3,2,3,0,4,2,0,4,1
80,4,20.0,12,11,3,0,6,2,2,1,8,3,4,30,1
130,13,10.0,36,0,6,0,7,3,2,2,8,2,3,7,3
135,7,19.285714285714285,26,6,2,0,8,4,4,4,9,4,3,29,3
123,7,17.571428571428573,15,11,1,0,10,3,11,4,8,8,1,22,3
47,7,6.714285714285714,8,4,4,0,2,2,2,1,2,0,0,3,2
82,4,20.5,15,5,2,0,3,5,3,4,3,1,0,20,1
52,4,13.0,12,3,3,0,2,1,3,5,3,2,1,6,1
185,9,20.555555555555557,28,8,10,0,15,6,7,1,15,9,2,33,4
154,9,17.11111111111111,35,3,6,0,9,3,9,0,10,3,2,22,3
81,3,27.0,13,3,6,0,3,3,10,0,4,4,5,12,3
37,4,9.25,6,2,0,0,2,2,0,0,3,1,4,10,1
57,4,14.25,10,3,0,0,5,1,1,0,9,1,1,10,2
36,3,12.0,6,2,1,0,0,1,1,0,3,0,3,7,1
59,6,9.833333333333334,18,0,5,0,0,1,8,2,1,3,0,4,2
123,5,24.6,23,3,5,0,9,5,6,1,10,0,1,26,3
94,6,15.666666666666666,23,3,1,0,3,4,1,1,7,2,3,10,3
112,7,16.0,20,8,6,0,5,6,5,3,6,0,3,8,2
95,7,13.571428571428571,22,5,4,0,4,4,3,1,5,3,3,19,2
53,4,13.25,11,2,4,0,2,3,1,3,9,1,1,8,2
157,12,13.083333333333334,22,13,3,0,9,4,9,2,10,2,0,41,3
111,7,15.857142857142858,25,6,1,0,7,6,5,0,10,4,6,16,3
71,5,14.2,11,1,1,0,3,4,4,0,10,0,1,11,2
33,4,8.25,5,2,1,0,1,1,1,0,4,1,2,0,1
81,5,16.2,18,0,2,0,6,5,4,2,5,2,1,12,2
83,5,16.6,10,4,2,0,6,4,4,3,5,1,5,15,2
131,5,26.2,21,16,0,0,9,7,8,2,10,5,1,29,2
85,5,17.0,21,2,7,0,3,4,2,0,6,1,0,14,3
98,4,24.5,19,8,3,1,7,4,1,0,11,1,0,20,2
68,2,34.0,15,0,1,0,3,2,6,3,5,4,1,12,2
90,6,15.0,16,9,1,0,3,5,5,0,6,3,3,34,2
87,7,12.428571428571429,17,4,5,0,4,2,3,2,1,3,0,19,3
61,1,61.0,15,4,6,0,1,4,2,2,3,0,1,11,2
64,7,9.142857142857142,10,0,3,0,3,1,9,2,5,0,0,7,2
28,3,9.333333333333334,6,3,1,0,2,1,1,0,1,1,2,5,1
28,3,9.333333333333334,3,1,1,0,1,0,1,1,6,2,1,4,1
123,8,15.375,21,11,2,0,5,4,5,1,13,3,4,26,3
73,6,12.166666666666666,15,4,0,0,1,3,6,3,5,5,0,10,2
76,5,15.2,15,2,2,0,3,2,8,2,10,4,4,2,3
51,3,17.0,13,2,1,0,3,3,0,2,5,3,1,4,2
148,5,29.6,32,7,5,0,7,4,2,2,10,2,11,22,4
105,6,17.5,20,8,4,0,4,5,4,0,6,3,2,23,2
198,14,14.142857142857142,32,3,7,0,19,8,12,1,8,5,4,23,4
129,7,18.428571428571427,26,3,5,0,9,4,9,3,14,3,4,16,3
160,9,17.77777777777778,22,20,7,0,8,4,7,4,9,3,0,45,4
193,10,19.3,30,9,5,0,18,6,10,11,14,6,3,24,4
112,10,11.2,22,5,1,0,4,3,4,2,8,7,4,15,3
89,2,44.5,13,19,2,0,2,4,7,0,7,7,0,24,2
30,1,30.0,5,4,2,0,1,1,1,1,3,1,0,8,1
67,4,16.75,16,9,2,0,3,3,3,1,5,3,1,13,2
109,3,36.333333333333336,19,5,1,1,6,6,7,0,12,0,3,15,2
126,8,15.75,32,4,4,0,9,4,6,4,8,3,5,19,3
28,3,9.333333333333334,7,0,1,0,1,1,0,0,6,0,2,0,1
52,3,17.333333333333332,7,3,1,0,0,1,4,1,6,2,1,11,2
142,9,15.777777777777779,36,0,3,0,6,7,5,3,8,1,5,21,4
62,5,12.4,14,3,2,0,4,1,2,2,3,1,0,12,2
76,5,15.2,18,0,2,0,8,3,2,2,8,1,2,5,2
147,10,14.7,23,6,5,0,9,3,9,6,11,6,4,26,4
32,4,8.0,8,0,2,0,2,0,0,0,7,0,1,0,1
44,3,14.666666666666666,7,2,2,0,4,3,1,0,3,1,1,11,2
121,6,20.166666666666668,17,30,0,0,4,3,3,1,7,3,2,43,1
107,5,21.4,29,1,3,0,7,1,6,1,10,7,5,12,3
65,5,13.0,21,4,2,0,2,2,0,1,5,0,0,14,1
213,11,19.363636363636363,35,17,6,0,10,1,8,3,15,8,3,71,3
206,13,15.846153846153847,38,13,3,1,14,5,7,6,14,6,3,39,4
171,10,17.1,34,5,3,0,12,7,4,1,11,4,7,30,3
81,6,13.5,15,0,6,0,5,1,8,3,3,5,0,9,3
173,13,13.307692307692308,26,12,1,0,14,4,3,11,8,1,5,34,3
119,8,14.875,22,1,7,0,9,1,8,2,6,6,1,23,3
127,5,25.4,26,0,8,0,7,5,5,2,13,7,3,21,3
212,11,19.272727272727273,47,11,7,0,16,5,3,5,19,1,3,42,4
194,14,13.857142857142858,39,12,2,0,10,5,9,2,16,5,3,37,4
73,4,18.25,15,4,0,0,4,3,3,2,5,1,1,4,2
72,6,12.0,20,0,6,0,5,1,1,3,4,2,2,7,2
87,5,17.4,16,3,2,0,10,2,2,1,10,2,2,16,2
141,8,17.625,37,1,5,0,5,1,7,4,4,2,3,24,3
97,6,16.166666666666668,12,6,6,0,5,7,12,3,3,6,1,17,2
189,9,21.0,32,8,4,0,17,6,5,1,18,2,8,33,4
71,4,17.75,9,13,2,0,1,4,5,1,7,5,5,23,2
90,12,7.5,14,12,4,0,2,3,6,3,5,1,0,21,1
154,10,15.4,25,6,6,0,9,8,14,1,8,5,2,24,3
196,11,17.818181818181817,28,15,9,0,12,5,11,7,5,3,3,62,4
35,1,35.0,7,2,0,0,1,3,0,1,2,0,0,4,2
74,6,12.333333333333334,15,2,6,0,5,1,2,1,5,1,3,16,2
102,12,8.5,16,1,3,0,12,2,14,2,4,3,0,8,2
27,2,13.5,4,2,1,0,0,0,4,0,4,2,0,2,1
150,12,12.5,23,16,6,0,7,5,10,3,7,3,1,32,3
73,4,18.25,19,6,1,0,2,4,5,0,4,1,3,12,2
62,6,10.333333333333334,12,2,2,0,4,2,2,1,4,1,2,8,1
33,2,16.5,6,5,1,0,5,1,1,0,3,1,0,6,1
67,4,16.75,13,4,3,0,5,5,1,0,7,1,0,15,2
68,5,13.6,9,1,3,0,5,2,2,3,4,3,0,10,2
64,5,12.8,12,8,1,0,7,0,0,0,8,1,2,13,2
97,8,12.125,12,4,1,0,10,4,7,5,6,2,2,5,2
74,6,12.333333333333334,16,5,2,0,1,1,1,1,3,0,2,19,2
133,6,22.166666666666668,29,5,3,0,1,7,4,0,8,4,5,28,3
152,9,16.88888888888889,35,5,0,0,9,2,6,5,5,5,6,22,4
15,1,15.0,6,0,0,0,0,0,0,1,2,1,0,0,1
125,6,20.833333333333332,23,3,2,0,10,8,5,5,6,0,2,18,3
87,8,10.875,11,9,8,0,5,3,8,0,7,2,3,8,3
234,14,16.714285714285715,50,18,7,0,12,4,6,4,16,6,5,51,4
84,6,14.0,19,6,1,0,5,1,5,3,6,0,0,15,2
28,2,14.0,6,1,0,0,0,2,1,0,4,1,2,7,1
58,5,11.6,13,0,1,0,1,2,1,1,8,0,2,5,2
51,5,10.2,9,0,0,0,2,2,4,3,2,2,1,0,2
42,1,42.0,7,2,2,0,3,2,1,0,4,0,1,10,1
133,8,16.625,23,5,2,0,5,4,14,2,14,8,2,24,3
232,15,15.466666666666667,31,20,13,0,18,8,16,3,12,2,2,42,4
51,6,8.5,7,9,4,0,3,2,3,0,6,0,2,8,1
160,7,22.857142857142858,39,6,1,0,6,8,2,5,14,0,5,38,3
76,6,12.666666666666666,12,5,2,0,5,3,2,2,8,1,4,13,2
113,5,22.6,22,13,1,0,6,5,2,2,7,0,2,26,2
162,6,27.0,27,9,10,0,11,6,10,3,12,14,2,29,4
80,4,20.0,22,4,1,0,4,6,3,1,5,1,2,12,3
115,7,16.428571428571427,20,6,3,0,9,0,5,6,7,1,2,18,3
93,3,31.0,18,4,3,0,5,5,8,2,9,4,1,4,2
110,8,13.75,18,5,0,1,7,3,3,4,14,1,3,26,3
133,9,14.777777777777779,18,22,6,1,6,7,8,2,9,4,5,26,1
108,6,18.0,22,3,3,0,5,7,7,0,9,2,3,22,3
84,6,14.0,22,7,1,0,5,2,1,2,4,3,2,14,3
148,9,16.444444444444443,34,4,5,0,9,9,5,2,5,7,4,26,4
78,5,15.6,14,15,1,0,6,1,0,2,8,1,4,11,2
112,8,14.0,21,2,6,0,4,3,8,3,12,1,1,14,2
55,7,7.857142857142857,10,1,7,0,4,2,6,2,2,3,1,1,1
148,11,13.454545454545455,26,3,13,0,8,5,7,5,11,6,4,13,3
22,3,7.333333333333333,4,2,1,0,0,1,1,0,8,0,0,3,1
110,5,22.0,15,5,1,0,8,4,6,2,7,2,1,12,3
95,6,15.833333333333334,13,12,9,0,3,3,10,3,8,4,1,17,2
63,6,10.5,11,7,1,0,2,1,0,0,4,2,3,22,2
19,1,19.0,5,0,2,0,1,0,1,0,0,1,0,3,1
152,6,25.333333333333332,27,19,2,0,11,4,2,1,10,3,12,41,2
121,10,12.1,19,6,5,1,9,4,4,2,9,4,0,14,3
103,6,17.166666666666668,22,7,9,0,2,1,2,4,11,1,3,18,3
87,5,17.4,20,7,4,0,3,5,3,1,3,4,5,11,2
58,3,19.333333333333332,15,2,0,0,5,4,3,2,6,4,1,7,2
124,7,17.714285714285715,22,2,2,0,12,2,6,9,7,1,2,12,3
106,7,15.142857142857142,16,15,6,0,5,1,3,0,3,0,1,35,3
189,10,18.9,25,26,6,0,10,4,7,2,11,5,6,53,3
34,3,11.333333333333334,7,0,2,0,3,1,2,1,7,1,1,1,2
68,7,9.714285714285714,12,2,2,0,6,2,5,0,5,0,4,1,2
105,6,17.5,13,10,10,0,2,3,3,1,5,0,4,35,2
124,7,17.714285714285715,20,4,7,0,8,7,12,2,6,2,5,15,3
56,3,18.666666666666668,9,3,0,0,4,5,3,0,6,4,2,8,1
47,4,11.75,7,3,5,0,5,3,4,0,4,1,0,5,1
86,6,14.333333333333334,19,11,1,1,3,1,2,1,7,2,3,19,2
55,2,27.5,7,7,0,0,1,1,3,2,3,2,1,19,2
101,7,14.428571428571429,19,7,2,0,6,2,10,4,10,1,3,9,2
73,3,24.333333333333332,14,4,2,0,7,3,3,0,3,4,2,19,2
93,7,13.285714285714286,28,9,0,0,1,0,7,3,11,2,2,14,3
149,10,14.9,31,7,6,0,12,5,5,2,7,4,3,31,4
164,10,16.4,29,6,8,0,11,1,3,3,21,4,5,33,4
115,6,19.166666666666668,30,5,1,0,6,2,2,0,8,2,1,27,3
109,6,18.166666666666668,16,3,4,0,10,10,3,2,10,5,1,21,2
100,6,16.666666666666668,16,5,0,0,9,4,3,2,2,4,1,23,3
46,5,9.2,11,0,5,0,1,0,7,1,4,0,1,0,1
158,10,15.8,30,11,7,0,5,6,7,2,12,3,2,44,4
126,8,15.75,26,4,2,0,4,5,9,1,6,5,3,17,3
92,5,18.4,13,5,6,0,5,4,3,3,8,3,4,17,3
127,12,10.583333333333334,22,4,3,0,12,5,8,4,13,3,1,11,2
13,1,13.0,2,0,0,0,1,0,1,0,2,0,0,0,1
110,10,11.0,22,7,2,3,8,3,3,3,10,4,4,12,1
56,6,9.333333333333334,11,8,2,0,3,2,3,0,6,1,0,10,2
99,5,19.8,17,15,3,0,5,2,2,3,8,0,0,31,2
53,1,53.0,7,15,1,2,2,1,3,1,4,2,1,14,1
139,8,17.375,27,14,7,0,9,2,5,4,10,5,4,26,3
75,7,10.714285714285714,13,3,2,1,4,1,4,3,8,1,1,11,2
41,5,8.2,12,0,0,0,2,1,3,1,2,1,0,1,1
80,7,11.428571428571429,15,6,0,0,2,1,4,0,11,2,4,16,1
113,8,14.125,23,5,5,0,6,5,4,1,12,0,3,18,3
107,7,15.285714285714286,20,9,3,0,7,2,4,3,5,1,2,19,3
47,5,9.4,9,3,1,1,2,3,1,1,4,1,2,5,2
229,11,20.818181818181817,46,18,7,0,14,10,4,2,10,3,5,64,4
76,6,12.666666666666666,15,6,6,1,6,5,2,0,2,1,2,19,2
81,6,13.5,21,0,5,0,4,1,8,3,4,4,2,12,2
141,7,20.142857142857142,19,7,5,0,13,9,7,4,9,6,2,32,3
80,3,26.666666666666668,13,0,1,0,7,2,4,1,12,3,2,3,2
103,9,11.444444444444445,20,10,7,0,6,5,6,1,8,2,5,8,3
180,12,15.0,42,4,6,0,13,10,6,2,11,3,3,22,4
193,8,24.125,30,22,4,1,14,4,4,6,15,0,4,52,4
24,1,24.0,7,0,0,0,0,0,1,1,2,0,0,0,1
39,4,9.75,9,0,2,0,3,2,2,1,4,0,1,8,2
239,12,19.916666666666668,40,8,5,0,23,4,4,2,23,4,3,58,4
54,4,13.5,9,1,0,0,6,0,2,2,7,5,0,8,1
119,5,23.8,28,6,2,0,5,7,4,2,8,0,4,19,3
134,10,13.4,26,6,9,0,3,4,8,4,8,3,4,26,3
122,9,13.555555555555555,30,0,5,0,9,7,4,2,15,5,1,4,3
92,4,23.0,19,6,2,1,6,4,4,1,10,4,0,14,2
84,4,21.0,17,2,3,0,3,1,5,2,7,3,5,8,2
188,10,18.8,33,11,0,1,15,6,10,7,8,2,1,33,4
131,6,21.833333333333332,22,5,6,0,9,5,5,2,10,3,3,19,3
175,8,21.875,29,17,3,0,8,2,5,2,22,5,3,37,3
36,3,12.0,7,1,3,0,1,2,4,0,3,0,0,4,1
58,4,14.5,11,3,2,0,2,1,8,2,5,3,0,7,1
155,6,25.833333333333332,22,9,2,0,5,8,8,1,8,4,3,48,4
66,6,11.0,8,6,3,0,6,2,1,0,5,4,1,5,3
122,8,15.25,22,0,3,0,7,4,7,2,9,6,0,15,2
124,8,15.5,25,14,2,0,10,4,1,1,5,2,1,41,2
58,6,9.666666666666666,11,0,2,0,3,2,3,2,4,1,1,3,2
76,7,10.857142857142858,11,6,8,0,4,2,5,1,11,1,0,8,2
51,5,10.2,13,0,1,0,1,2,2,0,6,1,6,4,1
50,4,12.5,7,0,3,0,5,4,3,0,6,4,1,7,2
124,8,15.5,22,6,6,0,7,2,5,3,12,1,4,19,3
210,11,19.09090909090909,38,17,5,0,14,11,6,4,12,3,7,43,4
135,10,13.5,26,4,0,0,8,3,5,4,14,1,3,28,3
84,5,16.8,15,11,4,0,5,1,1,4,7,2,1,13,2
185,10,18.5,34,11,9,1,7,6,5,5,15,3,4,40,3
87,7,12.428571428571429,17,2,5,0,6,2,9,2,6,0,0,10,2
35,2,17.5,9,1,0,0,2,2,0,0,3,0,0,5,1
104,7,14.857142857142858,21,10,1,0,2,4,7,3,6,1,3,14,2
119,7,17.0,23,8,6,0,5,5,5,1,5,4,3,26,3
152,10,15.2,20,23,9,2,5,3,6,2,6,0,3,49,3
198,11,18.0,37,10,8,0,8,6,7,1,16,5,9,43,4
202,15,13.466666666666667,51,21,11,0,5,3,3,2,8,2,5,40,4
54,4,13.5,12,0,1,0,1,1,6,0,6,1,4,7,1
90,8,11.25,22,0,4,0,3,6,2,3,8,0,6,10,2
173,9,19.22222222222222,30,12,2,0,8,6,9,2,16,2,5,34,3
49,4,12.25,14,0,2,0,1,2,4,1,7,3,2,1,0
159,9,17.666666666666668,27,20,8,0,10,6,3,4,21,1,4,28,3
91,5,18.2,19,6,4,0,5,6,6,5,3,4,2,15,3
134,8,16.75,24,14,5,0,6,8,5,2,8,0,3,35,3
42,5,8.4,7,0,3,0,3,1,5,0,2,1,0,3,2
46,3,15.333333333333334,9,1,3,0,2,1,1,0,1,1,0,11,2
63,4,15.75,11,3,2,0,1,3,4,0,6,2,3,6,3
107,5,21.4,25,12,0,0,9,4,2,3,8,2,2,17,3
50,5,10.0,10,0,4,0,3,4,2,1,4,2,3,1,2
107,6,17.833333333333332,24,9,7,0,5,2,1,3,8,1,5,20,1
88,6,14.666666666666666,16,7,5,0,3,1,5,2,6,0,0,10,3
140,5,28.0,34,6,4,0,7,9,4,2,10,2,1,37,4
159,9,17.666666666666668,28,19,1,0,8,5,2,4,12,2,2,42,2
78,4,19.5,18,0,1,0,3,4,6,2,11,0,1,14,2
70,4,17.5,17,7,0,1,5,3,0,5,3,1,3,12,3
78,5,15.6,13,0,4,0,12,2,2,1,3,1,2,12,2
122,6,20.333333333333332,26,27,3,0,2,9,0,2,9,3,1,35,2
66,3,22.0,15,0,1,0,2,5,4,0,7,5,2,10,2
188,9,20.88888888888889,38,23,7,0,17,6,3,2,7,2,2,46,4
86,9,9.555555555555555,26,0,6,0,2,3,5,2,6,0,0,4,2
111,7,15.857142857142858,15,4,1,0,5,8,14,0,9,6,3,7,3
146,7,20.857142857142858,18,9,11,0,8,5,11,2,11,8,3,22,3
111,7,15.857142857142858,18,0,7,0,5,5,12,6,7,6,0,13,3
34,5,6.8,10,2,3,0,1,2,0,0,1,0,1,2,1
177,12,14.75,27,20,8,0,11,10,6,0,9,3,1,48,3
44,2,22.0,7,5,0,0,3,2,3,0,4,1,3,9,1
65,5,13.0,15,3,4,0,3,0,3,0,2,3,3,10,2
174,11,15.818181818181818,34,15,0,0,15,7,1,9,21,9,5,39,3
51,4,12.75,9,1,4,0,3,2,6,0,1,1,1,7,2
106,8,13.25,29,7,2,0,5,5,1,2,7,2,1,17,3
104,7,14.857142857142858,16,2,2,0,12,7,3,2,11,3,1,12,2
56,5,11.2,12,4,0,0,3,3,0,0,6,2,1,8,1
95,5,19.0,16,2,4,0,6,3,4,2,6,1,1,18,2
87,6,14.5,24,3,6,0,2,3,2,1,6,4,0,9,3
135,9,15.0,19,7,2,0,14,4,7,4,4,4,2,25,3
34,1,34.0,11,7,0,0,1,0,1,1,2,0,0,12,0
141,6,23.5,34,11,8,0,6,8,3,2,9,0,4,33,4
158,13,12.153846153846153,31,8,7,0,5,9,9,4,10,5,2,35,3
91,5,18.2,13,4,5,0,5,5,9,4,14,1,2,17,2
69,5,13.8,11,3,6,0,4,3,4,2,4,4,2,6,2
76,3,25.333333333333332,10,0,0,0,5,0,2,7,4,3,3,14,1
115,9,12.777777777777779,25,2,3,1,3,4,5,3,9,3,1,11,2
110,5,22.0,23,5,7,0,1,3,13,2,3,5,1,20,2
52,4,13.0,12,2,4,0,0,1,2,0,4,1,1,9,2
80,6,13.333333333333334,18,2,3,0,3,1,3,2,7,2,2,11,2
60,7,8.571428571428571,14,4,1,0,2,3,5,0,3,0,0,7,2
278,14,19.857142857142858,70,8,11,0,13,13,6,2,24,5,1,49,4
87,6,14.5,21,7,1,0,2,3,1,1,6,2,1,18,3
140,10,14.0,29,8,5,0,9,3,2,1,9,2,7,30,3
124,9,13.777777777777779,25,9,7,0,6,5,3,5,4,1,2,29,2
101,5,20.2,18,14,0,1,5,3,4,2,4,1,1,21,2
100,9,11.11111111111111,19,7,4,0,9,4,4,3,6,0,0,17,2
50,5,10.0,15,1,2,0,3,1,0,0,3,1,0,0,2
80,5,16.0,16,4,3,1,5,0,2,3,7,2,1,9,2
109,7,15.571428571428571,17,13,4,0,5,7,5,2,5,2,4,20,2
54,5,10.8,11,1,0,0,1,1,1,0,4,1,0,9,2
28,3,9.333333333333334,5,5,0,0,1,0,2,0,4,1,0,3,1
38,2,19.0,2,1,2,0,3,5,3,2,6,2,0,0,1
86,5,17.2,20,10,5,0,3,4,1,1,6,2,1,16,2
96,6,16.0,20,0,2,0,5,5,11,2,11,3,1,4,1
118,11,10.727272727272727,31,8,2,0,4,6,5,2,5,4,0,10,3
9,1,9.0,1,0,0,0,1,1,0,0,2,0,0,1,0
116,9,12.88888888888889,24,5,1,0,8,5,3,2,9,2,3,21,3
136,12,11.333333333333334,16,10,6,1,12,6,6,0,11,3,1,23,3
313,17,18.41176470588235,50,28,4,0,31,10,7,8,22,4,5,80,4
137,8,17.125,16,10,9,0,9,3,8,3,11,0,5,24,3
178,11,16.181818181818183,26,5,7,0,19,2,9,4,17,6,2,33,4
39,4,9.75,8,0,2,0,1,1,1,0,6,1,2,0,2
66,4,16.5,17,3,4,0,3,2,2,0,3,0,0,13,2
44,5,8.8,7,0,2,0,1,0,0,4,3,1,0,3,1
169,7,24.142857142857142,37,3,9,0,7,2,5,3,12,1,3,45,3
99,6,16.5,15,4,3,0,15,3,8,2,14,4,1,8,3
208,16,13.0,35,7,12,0,24,13,10,4,12,2,6,13,4
110,5,22.0,17,3,5,0,7,5,7,3,5,1,3,19,3
236,13,18.153846153846153,39,13,7,1,21,11,7,7,14,4,4,55,4
144,12,12.0,31,4,4,0,4,4,7,3,13,4,1,19,3
149,6,24.833333333333332,34,7,2,0,3,7,8,7,17,12,5,17,1
39,3,13.0,6,0,0,0,5,2,2,2,4,0,1,0,1
68,5,13.6,11,4,4,0,1,5,5,2,4,2,1,6,2
176,12,14.666666666666666,34,6,3,0,13,6,6,4,11,2,3,30,4
81,3,27.0,15,8,2,0,2,1,3,2,6,2,3,19,3
58,5,11.6,15,1,4,0,0,3,2,0,3,0,5,10,2
51,2,25.5,7,8,1,0,4,1,4,1,2,3,0,12,1
70,3,23.333333333333332,16,0,1,0,5,2,2,0,9,6,1,5,2
81,5,16.2,22,3,5,0,4,1,0,0,9,0,6,9,2
108,4,27.0,13,12,4,0,6,3,4,4,11,4,2,27,3
130,10,13.0,27,11,0,0,5,3,5,4,8,1,2,28,3
46,5,9.2,12,2,0,0,0,2,4,1,3,2,1,2,1
17,2,8.5,3,1,1,0,0,1,3,1,1,1,0,0,1
70,8,8.75,11,10,1,0,2,2,8,2,6,10,0,9,2
142,8,17.75,14,17,0,0,6,4,9,0,8,9,1,41,3
78,6,13.0,13,6,4,0,5,4,5,3,7,6,0,14,2
140,10,14.0,31,6,2,0,12,7,7,1,12,2,6,20,4
170,9,18.88888888888889,39,8,10,0,10,9,4,1,12,1,10,22,3
18,2,9.0,6,0,0,0,0,0,1,1,0,0,0,0,0
41,1,41.0,7,7,1,0,3,1,1,0,1,1,0,15,2
155,10,15.5,20,15,6,0,12,5,6,5,12,5,4,30,4
6,1,6.0,3,0,0,0,0,0,1,0,0,1,0,1,0
126,7,18.0,19,2,5,1,13,6,7,4,3,3,0,17,3
20,2,10.0,3,0,1,0,1,0,2,1,2,1,0,1,1
105,9,11.666666666666666,23,1,3,0,4,4,10,2,8,3,1,14,2
110,10,11.0,14,15,1,1,5,4,2,2,11,3,2,22,2
66,4,16.5,14,6,2,0,6,1,1,0,3,2,2,14,2
148,9,16.444444444444443,26,20,8,2,9,7,5,2,5,3,1,44,2
76,5,15.2,15,2,0,0,1,5,6,1,3,2,2,10,2
64,1,64.0,9,14,2,0,4,5,0,2,2,0,1,20,1
131,7,18.714285714285715,26,2,2,0,10,9,5,4,6,2,3,26,3
47,4,11.75,9,0,1,0,2,0,4,2,1,3,2,7,2
38,2,19.0,4,4,2,0,1,0,1,1,2,0,1,12,1
145,6,24.166666666666668,32,10,8,0,7,5,5,1,11,1,5,29,3
134,6,22.333333333333332,21,5,6,0,8,8,4,3,17,0,4,31,2
79,6,13.166666666666666,16,2,0,0,2,4,3,2,8,2,0,17,2
192,12,16.0,37,16,12,0,8,6,8,1,18,1,6,47,3
232,8,29.0,34,29,2,0,8,10,4,2,15,3,2,102,4
153,8,19.125,19,7,2,0,15,7,3,6,10,3,2,35,3
59,5,11.8,21,0,3,0,3,3,1,0,4,1,4,4,2
106,5,21.2,19,2,6,0,1,7,8,2,5,4,5,22,3
46,2,23.0,14,3,3,0,0,3,1,0,5,1,3,11,2
112,8,14.0,16,7,2,0,8,8,6,3,9,2,1,12,3
105,6,17.5,21,3,1,0,11,2,2,2,9,4,4,10,3
139,13,10.692307692307692,20,13,1,0,6,2,8,1,12,5,3,20,3
128,3,42.666666666666664,28,12,7,0,6,5,10,5,9,6,3,24,3
61,6,10.166666666666666,13,3,2,0,3,3,3,0,3,2,1,7,1
193,10,19.3,43,2,8,0,14,11,5,3,15,1,1,30,4
72,5,14.4,12,9,1,0,6,3,4,0,8,4,1,12,1
173,11,15.727272727272727,30,26,9,2,8,10,6,2,11,2,4,45,3
80,5,16.0,14,0,4,0,5,5,4,0,15,2,3,4,2
225,15,15.0,36,11,2,0,17,4,10,3,19,7,1,54,4
116,8,14.5,17,5,0,0,7,5,9,2,3,5,4,22,3
52,3,17.333333333333332,10,2,0,0,2,1,5,0,2,4,1,11,2
173,9,19.22222222222222,26,22,4,0,14,3,11,2,8,5,2,47,3
21,2,10.5,5,3,1,0,1,1,0,0,1,0,0,0,1
107,6,17.833333333333332,19,15,7,0,5,1,2,3,12,0,1,28,2
96,9,10.666666666666666,23,1,1,0,3,2,5,4,6,1,3,7,2
66,4,16.5,13,3,1,1,4,4,2,1,9,0,1,8,2
224,16,14.0,37,11,13,0,11,6,10,4,16,3,7,47,4
255,13,19.615384615384617,50,14,11,0,13,8,8,3,20,4,4,54,4
96,8,12.0,17,2,3,0,4,3,5,4,7,4,1,17,2
81,5,16.2,15,4,4,0,6,0,7,1,6,4,3,10,2
145,11,13.181818181818182,33,20,12,0,6,5,6,3,8,1,1,33,3
217,12,18.083333333333332,42,10,7,0,13,12,12,3,15,2,2,38,4
137,10,13.7,21,15,10,0,7,3,2,2,6,3,3,44,3
193,12,16.083333333333332,37,7,8,0,16,14,6,4,7,4,6,31,4
105,9,11.666666666666666,22,2,2,0,2,4,9,0,8,5,4,7,2
222,12,18.5,54,10,18,0,11,5,2,4,16,4,4,35,4
119,11,10.818181818181818,21,1,4,0,8,6,4,3,10,0,2,20,3
177,9,19.666666666666668,34,11,6,0,15,8,5,3,12,2,4,25,4
244,11,22.181818181818183,32,26,15,1,22,4,6,2,6,5,2,78,4
119,11,10.818181818181818,27,4,2,0,10,2,3,2,10,3,0,23,3
124,7,17.714285714285715,24,5,4,0,7,11,2,2,5,1,3,37,2
61,5,12.2,15,7,0,1,2,6,1,1,4,1,2,8,2
70,5,14.0,21,2,3,0,3,4,1,3,4,1,2,10,2
127,9,14.11111111111111,22,8,5,0,9,3,5,1,12,2,6,22,2
124,9,13.777777777777779,20,2,4,0,4,4,12,4,4,4,4,7,2
85,5,17.0,18,3,1,0,2,6,4,3,11,0,4,10,2
138,10,13.8,27,8,4,0,7,5,7,1,9,4,3,26,3
34,3,11.333333333333334,2,7,1,0,3,0,1,2,6,3,1,8,1
59,5,11.8,8,5,0,0,5,2,3,2,2,1,0,14,2
61,5,12.2,13,0,3,0,4,2,4,3,3,4,3,4,2
149,10,14.9,25,12,8,0,6,1,5,3,10,2,2,24,4
25,1,25.0,4,2,1,0,1,1,0,1,2,2,0,5,1
46,3,15.333333333333334,7,13,0,0,3,1,1,2,2,1,0,10,0
119,11,10.818181818181818,22,3,1,0,5,2,12,1,10,1,3,6,2
87,8,10.875,14,4,2,0,3,2,8,1,6,7,1,7,3
137,10,13.7,20,5,2,0,9,5,7,1,9,5,2,36,3
36,4,9.0,7,0,0,0,3,2,3,1,1,0,1,1,1
38,4,9.5,7,6,3,0,2,1,1,1,4,0,1,6,1
145,8,18.125,29,23,1,0,3,3,5,4,18,0,2,40,3
143,8,17.875,25,11,5,0,7,5,6,4,15,2,3,32,3
71,4,17.75,15,0,0,0,5,1,2,2,8,1,3,0,2
71,5,14.2,18,0,1,0,2,1,8,2,1,1,4,5,2
177,12,14.75,32,11,2,0,12,11,10,2,4,4,1,39,3
33,4,8.25,7,0,1,0,0,5,3,1,2,2,1,1,0
